#FILE,SEQUENCE,START,END,STRAND,GENE,COVERAGE,COVERAGE_MAP,GAPS,%COVERAGE,%IDENTITY,DATABASE,ACCESSION,PRODUCT,RESISTANCE
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000002.1,335031,336116,+,flgI,2    ,#NULL!,0/0,100,100,vfdb,WP_001225051,(flgI) flagellar P-ring protein precursor FlgI [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000002.1,336127,337065,+,flgJ,2    ,#NULL!,0/0,100,100,vfdb,WP_000609516,(flgJ) peptidoglycan hydrolase [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000002.1,337245,339119,+,flgK,2    ,#NULL!,0/0,100,99.95,vfdb,WP_000135483,(flgK) flagellar hook-associated protein 1 FlgK [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000002.1,339132,340325,+,flgL,2    ,#NULL!,0/0,100,100,vfdb,WP_000934642,(flgL) flagellar hook-associated protein 3 FlgL [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000002.1,340733,341872,+,flaA,2    ,#NULL!,0/0,100,100,vfdb,WP_000154827,(flaA) flagellin [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000002.1,342427,343560,+,flaC,2    ,#NULL!,0/0,100,100,vfdb,WP_000290380,(flaC) flagellin [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000002.1,376307,377443,+,flaE,2    ,#NULL!,0/0,100,100,vfdb,WP_001251948,(flaE) secreted flagellin involved in biofilm formation [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000002.1,377733,378866,+,flaD,2    ,#NULL!,0/0,100,100,vfdb,WP_000290371,(flaD) flagellin [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000002.1,379102,380232,+,flaB,2    ,#NULL!,0/0,100,100,vfdb,WP_000996996,(flaB) flagellin [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000002.1,380306,380767,+,flaG,2    ,#NULL!,0/0,100,100,vfdb,WP_000405330,(flaG) flagellar protein FlaG [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000002.1,380789,382789,+,fliD,2    ,#NULL!,0/0,100,100,vfdb,WP_000052031,(fliD) flagellar hook-associated protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000002.1,382791,383096,+,flaI,2    ,#NULL!,0/0,100,100,vfdb,WP_000387035,(flaI) flagellar rod protein FlaI putative [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000002.1,383107,383517,+,fliS,2    ,#NULL!,0/0,100,100,vfdb,WP_001214990,(fliS) flagellar protein FliS [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000002.1,383749,385215,+,flrA,2    ,#NULL!,0/0,100,100,vfdb,WP_001190986,(flrA) sigma-54 dependent transcriptional activator [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000002.1,385327,386382,+,fleS/flrB,2    ,#NULL!,0/0,100,100,vfdb,WP_001881834,(fleS/flrB) sensory box sensor histidine kinase [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000002.1,386385,387818,+,fleR/flrC,2    ,#NULL!,0/0,100,100,vfdb,WP_000079330,(fleR/flrC) sigma-54 dependent response regulator [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000002.1,387894,388205,+,fliE,2    ,#NULL!,0/0,100,100,vfdb,WP_001234824,(fliE) flagellar hook-basal body protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000002.1,388221,389963,+,fliF,2    ,#NULL!,0/0,100,99.83,vfdb,WP_000752739,(fliF) flagellar M-ring protein FliF [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000002.1,389956,391002,+,fliG,2    ,#NULL!,0/0,100,98.95,vfdb,WP_001030089,(fliG) flagellar motor protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000002.1,391095,391895,+,fliH,2    ,#NULL!,0/0,100,98.5,vfdb,WP_000012402,(fliH) flagellar assembly protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000002.1,391899,393218,+,fliI,2    ,#NULL!,0/0,100,98.86,vfdb,WP_000880258,(fliI) flagellum-specific ATP synthase [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000002.1,393233,393676,+,fliJ,2    ,#NULL!,0/0,100,98.65,vfdb,WP_000367979,(fliJ) flagellar protein FliJ [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000002.1,393855,395864,+,fliK,2    ,#NULL!,0/0,100,98.36,vfdb,WP_001102188,(fliK) flagellar hook-length control protein FliK putative [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000002.1,395899,396402,+,fliL,2    ,#NULL!,0/0,100,99.21,vfdb,WP_000796799,(fliL) flagellar basal body-associated protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000002.1,396410,397459,+,fliM,2    ,#NULL!,0/0,100,99.14,vfdb,WP_000130773,(fliM) flagellar motor switch protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000002.1,397529,397939,+,fliN,2    ,#NULL!,0/0,100,99.51,vfdb,WP_001129786,(fliN) flagellar motor switch protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000002.1,397943,398332,+,fliO,2    ,#NULL!,0/0,100,98.46,vfdb,WP_001228179,(fliO) flagellar protein FliO [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000002.1,398310,399209,+,fliP,2    ,#NULL!,0/0,100,98.56,vfdb,WP_000831828,(fliP) flagellar biosynthesis protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000002.1,399222,399491,+,fliQ,2    ,#NULL!,0/0,100,100,vfdb,WP_000187051,(fliQ) flagellar biosynthesis protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000002.1,399500,400282,+,fliR,2    ,#NULL!,0/0,100,97.83,vfdb,WP_000456297,(fliR) flagellar biosynthesis protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000002.1,400292,401422,+,flhB,2    ,#NULL!,0/0,100,99.38,vfdb,WP_000840982,(flhB) flagellar biosynthesis protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000002.1,450237,452330,+,flhA,2    ,#NULL!,0/0,100,99.9,vfdb,WP_001881783,(flhA) flagellar biosynthesis protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000002.1,452365,453852,+,flhF,2    ,#NULL!,0/0,100,98.66,vfdb,WP_001881782,(flhF) flagellar biosynthesis protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000002.1,453866,454753,+,fleN/flhG,2    ,#NULL!,0/0,100,99.89,vfdb,WP_000182546,(fleN/flhG) MinD-like ATPase [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000002.1,454746,455480,+,fliA,2    ,#NULL!,0/0,100,99.59,vfdb,WP_001030417,(fliA) flagellar biosynthesis sigma factor FliA [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000002.1,455526,455894,+,cheY,2    ,#NULL!,0/0,100,100,vfdb,WP_000697869,(cheY) chemotaxis protein CheY [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000002.1,455950,456669,+,cheZ,2    ,#NULL!,0/0,100,100,vfdb,WP_000624259,(cheZ) chemotaxis protein CheZ [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000002.1,456679,459036,+,cheA,2    ,#NULL!,0/0,100,100,vfdb,WP_000119661,(cheA) chemotaxis protein CheA [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000002.1,459063,460196,+,cheB,2    ,#NULL!,0/0,100,100,vfdb,WP_000985860,(cheB) chemotaxis-specific methylesterase [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000002.1,462030,462524,+,cheW,2    ,#NULL!,0/0,100,100,vfdb,WP_000075896,(cheW) purine-binding chemotaxis protein CheW [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000002.1,639825,641900,-,VC_RS09110,2    ,#NULL!,0/0,100,99.47,vfdb,WP_001881639,(VC_RS09110) hemolysin [Bap1 (VF0618) - Biofilm (VFC0271)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000002.1,729558,731903,-,nanH,2    ,#NULL!,0/0,100,97.48,vfdb,WP_001211290,(nanH) sialidase [NanH/VCNA (VF0621) - Exoenzyme (VFC0251)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000003.1,58566,60791,-,hlyA,2    ,#NULL!,0/0,100,99.95,vfdb,WP_001125271,(hlyA) Vibrio cholerae cytolysin VCC [VCC (VF0516) - Exotoxin (VFC0235)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000003.1,153305,156358,-,vgrG-3,2    ,#NULL!,0/0,100,100,vfdb,WP_000113295,(vgrG-3) type VI secretion system effector VgrG-3 protein lysozyme-like activity VgrG-3 and TsaB are a toxin-antitoxin complex [VAS T6SS secreted effectors (VF0634) - Effector delivery system (VFC0086)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000003.1,156318,156560,-,VCA0122,2    ,#NULL!,0/0,100,100,vfdb,AAF96036,(VCA0122) type VI secretion system regulatory protein [VAS T6SS (VF0335) - Effector delivery system (VFC0086)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000003.1,156611,157873,-,vasL,2    ,#NULL!,0/0,100,99.92,vfdb,WP_000073077,(vasL) type VI secretion system protein VasL [VAS T6SS (VF0335) - Effector delivery system (VFC0086)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000003.1,157924,161424,-,icmF/vasK,2    ,#NULL!,0/0,100,100,vfdb,WP_000225015,(icmF/vasK) type VI secretion system inner membrane protein VasK [VAS T6SS (VF0335) - Effector delivery system (VFC0086)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000003.1,161485,162894,-,vasJ,2    ,#NULL!,0/0,100,100,vfdb,WP_000426093,(vasJ) type VI secretion system protein VasJ [VAS T6SS (VF0335) - Effector delivery system (VFC0086)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000003.1,162904,163560,-,vasI,2    ,#NULL!,0/0,100,100,vfdb,WP_001223388,(vasI) type VI secretion system protein VasI [VAS T6SS (VF0335) - Effector delivery system (VFC0086)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000003.1,163557,165149,-,vasH,2    ,#NULL!,0/0,100,100,vfdb,WP_000084793,(vasH) type VI secretion system regulatory protein VasH [VAS T6SS (VF0335) - Effector delivery system (VFC0086)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000003.1,165152,167761,-,clpB/vasG,2    ,#NULL!,0/0,100,100,vfdb,WP_000619136,(clpB/vasG) type VI secretion system AAA+ family ATPase [VAS T6SS (VF0335) - Effector delivery system (VFC0086)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000003.1,167787,168560,-,vasF,2    ,#NULL!,0/0,100,100,vfdb,WP_000083409,(vasF) type VI secretion system protein VasF [VAS T6SS (VF0335) - Effector delivery system (VFC0086)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000003.1,168563,169897,-,vasE,2    ,#NULL!,0/0,100,100,vfdb,WP_000458007,(vasE) type VI secretion system protein VasE [VAS T6SS (VF0335) - Effector delivery system (VFC0086)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000003.1,169904,170380,-,vasD,2    ,#NULL!,0/0,100,100,vfdb,WP_001045311,(vasD) type VI secretion system protein VasD [VAS T6SS (VF0335) - Effector delivery system (VFC0086)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000003.1,170383,171870,-,vasC,2    ,#NULL!,0/0,100,100,vfdb,WP_001089704,(vasC) type VI secretion system protein VasC [VAS T6SS (VF0335) - Effector delivery system (VFC0086)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000003.1,171873,172889,-,vasB,2    ,#NULL!,0/0,100,100,vfdb,WP_000510181,(vasB) type VI secretion system protein VasB [VAS T6SS (VF0335) - Effector delivery system (VFC0086)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000003.1,172853,174622,-,vasA,2    ,#NULL!,0/0,100,100,vfdb,WP_000189792,(vasA) type VI secretion system protein VasA [VAS T6SS (VF0335) - Effector delivery system (VFC0086)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000003.1,174628,175065,-,VCA0109,2    ,#NULL!,0/0,100,100,vfdb,WP_000221000,(VCA0109) type VI secretion system protein [VAS T6SS (VF0335) - Effector delivery system (VFC0086)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000003.1,175068,176543,-,vipB/mglB,2    ,#NULL!,0/0,100,100,vfdb,WP_000108140,(vipB/mglB) type VI secretion system tubule-forming protein VipB [VAS T6SS (VF0335) - Effector delivery system (VFC0086)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000003.1,176587,177093,-,vipA/mglA,2    ,#NULL!,0/0,100,100,vfdb,WP_000031391,(vipA/mglA) type VI secretion system tubule-forming protein VipA [VAS T6SS (VF0335) - Effector delivery system (VFC0086)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000003.1,271425,273509,-,vgrG-2,2    ,#NULL!,0/0,100,100,vfdb,WP_000212125,(vgrG-2) type VI secretion system substrate VgrG-2 [VAS T6SS (VF0335) - Effector delivery system (VFC0086)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000003.1,273637,274155,-,hcp-2,2    ,#NULL!,0/0,100,100,vfdb,WP_001142947,(hcp-2) type VI secretion system substrate Hcp-2 [VAS T6SS (VF0335) - Effector delivery system (VFC0086)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000003.1,608779,610608,+,hap/vvp,2    ,#NULL!,0/0,100,100,vfdb,WP_000782181,(hap/vvp) hemagglutinin/proteinase HapA [HAP (VF0620) - Exoenzyme (VFC0251)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000003.1,671031,672488,-,gbpA,2    ,#NULL!,0/0,100,100,vfdb,WP_000744635,(gbpA) N-acetylglucosamine-binding protein GbpA [GbpA (VF0619) - Adherence (VFC0001)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000004.1,16312,18324,+,mshH,2    ,#NULL!,02/02,99.95,99.85,vfdb,WP_164923315,(mshH) MSHA biogenesis protein MshH [MSHA pili (VF0515) - Adherence (VFC0001)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000004.1,18337,19776,+,mshI,2    ,#NULL!,0/0,100,100,vfdb,WP_000743253,(mshI) MSHA biogenesis protein MshI [MSHA pili (VF0515) - Adherence (VFC0001)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000004.1,19773,20423,+,mshJ,2    ,#NULL!,0/0,100,100,vfdb,WP_000835144,(mshJ) MSHA biogenesis protein MshJ [MSHA pili (VF0515) - Adherence (VFC0001)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000004.1,20416,20733,+,mshK,2    ,#NULL!,0/0,100,100,vfdb,WP_000252812,(mshK) MSHA biogenesis protein MshK [MSHA pili (VF0515) - Adherence (VFC0001)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000004.1,20748,22427,+,mshL,2    ,#NULL!,0/0,100,97.92,vfdb,WP_001227124,(mshL) MSHA biogenesis protein MshL [MSHA pili (VF0515) - Adherence (VFC0001)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000004.1,22432,23277,+,mshM,2    ,#NULL!,0/0,100,98.7,vfdb,WP_000281360,(mshM) MSHA biogenesis protein MshM [MSHA pili (VF0515) - Adherence (VFC0001)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000004.1,23274,24425,+,mshN,2    ,#NULL!,0/0,100,100,vfdb,WP_000117841,(mshN) MSHA biogenesis protein MshN [MSHA pili (VF0515) - Adherence (VFC0001)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000004.1,24415,26142,+,mshE,2    ,#NULL!,0/0,100,100,vfdb,WP_001122154,(mshE) MSHA biogenesis protein MshE [MSHA pili (VF0515) - Adherence (VFC0001)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000004.1,26151,27374,+,mshG,2    ,#NULL!,0/0,100,100,vfdb,WP_000190444,(mshG) MSHA biogenesis protein MshG [MSHA pili (VF0515) - Adherence (VFC0001)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000004.1,27377,27829,+,mshF,2    ,#NULL!,0/0,100,100,vfdb,WP_000689647,(mshF) MSHA biogenesis protein MshF [MSHA pili (VF0515) - Adherence (VFC0001)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000004.1,27910,28464,+,mshB,2    ,#NULL!,0/0,100,100,vfdb,WP_000738708,(mshB) MSHA pilin protein MshB [MSHA pili (VF0515) - Adherence (VFC0001)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000004.1,28499,29026,+,mshA,2    ,#NULL!,0/0,100,100,vfdb,WP_000828585,(mshA) MSHA pilin protein MshA [MSHA pili (VF0515) - Adherence (VFC0001)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000004.1,29063,29551,+,mshC,2    ,#NULL!,0/0,100,100,vfdb,WP_000691266,(mshC) MSHA pilin protein MshC [MSHA pili (VF0515) - Adherence (VFC0001)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000004.1,29541,30110,+,mshD,2    ,#NULL!,0/0,100,100,vfdb,WP_001144509,(mshD) MSHA pilin protein MshD [MSHA pili (VF0515) - Adherence (VFC0001)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000004.1,157146,157664,+,luxS,2    ,#NULL!,0/0,100,100,vfdb,WP_001130227,(luxS) S-ribosylhomocysteinase [AI-2 (VF0406) - Biofilm (VFC0271)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000005.1,19610,20527,+,epsC,2    ,#NULL!,0/0,100,100,vfdb,WP_000394676,(epsC) type II secretion system protein GspC [Eps T2SS (VF0613) - Effector delivery system (VFC0086)] [Vibrio cholerae O395],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000005.1,20573,22597,+,epsD,2    ,#NULL!,0/0,100,100,vfdb,WP_000878557,(epsD) type II secretion system secretin GspD [Eps T2SS (VF0613) - Effector delivery system (VFC0086)] [Vibrio cholerae O395],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000005.1,22594,24105,+,epsE,2    ,#NULL!,0/0,100,100,vfdb,WP_000138174,(epsE) type II secretion system ATPase GspE [Eps T2SS (VF0613) - Effector delivery system (VFC0086)] [Vibrio cholerae O395],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000005.1,24105,25325,+,epsF,2    ,#NULL!,0/0,100,99.84,vfdb,WP_000718700,(epsF) type II secretion system inner membrane protein GspF [Eps T2SS (VF0613) - Effector delivery system (VFC0086)] [Vibrio cholerae O395],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000005.1,25366,25806,+,epsG,2    ,#NULL!,0/0,100,99.32,vfdb,WP_000738789,(epsG) type II secretion system major pseudopilin GspG [Eps T2SS (VF0613) - Effector delivery system (VFC0086)] [Vibrio cholerae O395],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000005.1,25840,26424,+,epsH,2    ,#NULL!,0/0,100,99.83,vfdb,WP_000127537,(epsH) type II secretion system minor pseudopilin GspH [Eps T2SS (VF0613) - Effector delivery system (VFC0086)] [Vibrio cholerae O395],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000005.1,26414,26767,+,epsI,2    ,#NULL!,0/0,100,99.44,vfdb,WP_000837699,(epsI) type II secretion system minor pseudopilin GspI [Eps T2SS (VF0613) - Effector delivery system (VFC0086)] [Vibrio cholerae O395],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000005.1,26754,27419,+,epsJ,2    ,#NULL!,0/0,100,97.9,vfdb,WP_000269343,(epsJ) type II secretion system minor pseudopilin GspJ [Eps T2SS (VF0613) - Effector delivery system (VFC0086)] [Vibrio cholerae O395],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000005.1,27409,28419,+,epsK,2    ,#NULL!,0/0,100,99.31,vfdb,WP_001201881,(epsK) type II secretion system minor pseudopilin GspK [Eps T2SS (VF0613) - Effector delivery system (VFC0086)] [Vibrio cholerae O395],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000005.1,28388,29599,+,epsL,2    ,#NULL!,0/0,100,98.52,vfdb,WP_001288747,(epsL) type II secretion system protein GspL [Eps T2SS (VF0613) - Effector delivery system (VFC0086)] [Vibrio cholerae O395],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000005.1,29609,30106,+,epsM,2    ,#NULL!,0/0,100,100,vfdb,WP_000661339,(epsM) type II secretion system protein M [Eps T2SS (VF0613) - Effector delivery system (VFC0086)] [Vibrio cholerae O395],
GCA_032820195.1_ASM3282019v1_genomic.fna,JAUPDQ010000005.1,30108,30866,+,epsN,2    ,#NULL!,0/0,100,100,vfdb,WP_000817146,(epsN) type II secretion system protein N [Eps T2SS (VF0613) - Effector delivery system (VFC0086)] [Vibrio cholerae O395],
