#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
GCA_032820295.1_ASM3282029v1_genomic.fna.gz	JAUPDR010000001.1	767068	767505	+	VCA0109	1-438/438	===============	0/0	100.00	100.00	vfdb	NP_232510	(VCA0109) type VI secretion system protein [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032820295.1_ASM3282029v1_genomic.fna.gz	JAUPDR010000001.1	767511	769280	+	vasA	1-1770/1770	===============	0/0	100.00	99.15	vfdb	NP_232511	(vasA) type VI secretion system protein VasA [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032820295.1_ASM3282029v1_genomic.fna.gz	JAUPDR010000001.1	769244	770260	+	vasB	1-1017/1017	===============	0/0	100.00	98.82	vfdb	NP_232512	(vasB) type VI secretion system protein VasB [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032820295.1_ASM3282029v1_genomic.fna.gz	JAUPDR010000001.1	770263	771747	+	vasC	1-1488/1488	========/======	1/3	99.80	99.33	vfdb	NP_232513	(vasC) type VI secretion system protein VasC [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032820295.1_ASM3282029v1_genomic.fna.gz	JAUPDR010000001.1	771750	772226	+	vasD	1-477/477	===============	0/0	100.00	99.58	vfdb	NP_232514	(vasD) type VI secretion system protein VasD [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032820295.1_ASM3282029v1_genomic.fna.gz	JAUPDR010000001.1	772233	773567	+	vasE	1-1335/1335	===============	0/0	100.00	99.48	vfdb	NP_232515	(vasE) type VI secretion system protein VasE [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032820295.1_ASM3282029v1_genomic.fna.gz	JAUPDR010000001.1	773570	774343	+	vasF	1-774/774	===============	0/0	100.00	98.71	vfdb	NP_232516	(vasF) type VI secretion system protein VasF [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032820295.1_ASM3282029v1_genomic.fna.gz	JAUPDR010000001.1	774369	776972	+	clpB/vasG	1-2610/2610	========/======	1/6	99.77	99.23	vfdb	NP_232517	(clpB/vasG) type VI secretion system AAA+ family ATPase [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032820295.1_ASM3282029v1_genomic.fna.gz	JAUPDR010000001.1	776975	778567	+	vasH	1-1593/1593	===============	0/0	100.00	99.18	vfdb	NP_232518	(vasH) type VI secretion system regulatory protein VasH [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032820295.1_ASM3282029v1_genomic.fna.gz	JAUPDR010000001.1	778537	779220	+	vasI	1-684/684	===============	0/0	100.00	99.27	vfdb	NP_232519	(vasI) type VI secretion system protein VasI [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032820295.1_ASM3282029v1_genomic.fna.gz	JAUPDR010000001.1	779230	780639	+	vasJ	1-1410/1410	===============	0/0	100.00	98.94	vfdb	NP_232520	(vasJ) type VI secretion system protein VasJ [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032820295.1_ASM3282029v1_genomic.fna.gz	JAUPDR010000001.1	780655	784200	+	icmF/vasK	1-3546/3546	===============	0/0	100.00	98.53	vfdb	NP_232521	(icmF/vasK) type VI secretion system inner membrane protein VasK [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032820295.1_ASM3282029v1_genomic.fna.gz	JAUPDR010000001.1	784248	785513	+	vasL	1-1266/1266	===============	0/0	100.00	98.50	vfdb	NP_232522	(vasL) type VI secretion system protein VasL [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032820295.1_ASM3282029v1_genomic.fna.gz	JAUPDR010000001.1	785564	785806	+	VCA0122	1-243/243	===============	0/0	100.00	100.00	vfdb	NP_232523	(VCA0122) type VI secretion system regulatory protein [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032820295.1_ASM3282029v1_genomic.fna.gz	JAUPDR010000001.1	926767	928992	+	hlyA	1-2226/2226	===============	0/0	100.00	98.07	vfdb	NP_232618	(hlyA) Vibrio cholerae cytolysin VCC [VCC (VF0516)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032820295.1_ASM3282029v1_genomic.fna.gz	JAUPDR010000005.1	33523	34926	-	rtxD	1-1404/1404	===============	0/0	100.00	99.00	vfdb	NP_231090	(rtxD) RTX toxin transporter RtxD [RTX toxin (CVF263)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032820295.1_ASM3282029v1_genomic.fna.gz	JAUPDR010000005.1	34881	37043	-	rtxB	1-2163/2163	===============	0/0	100.00	99.12	vfdb	NP_231091	(rtxB) RTX toxin transporter RtxB [RTX toxin (CVF263)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032820295.1_ASM3282029v1_genomic.fna.gz	JAUPDR010000005.1	37786	38247	+	rtxC	1-462/462	===============	0/0	100.00	100.00	vfdb	NP_231093	(rtxC) RTX toxin activating protein RtxC [RTX toxin (CVF263)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032820295.1_ASM3282029v1_genomic.fna.gz	JAUPDR010000005.1	38232	51908	+	rtxA	1-13677/13677	===============	0/0	100.00	98.31	vfdb	NP_231094	(rtxA) RTX toxin RtxA [MARTX (VF0265)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032820295.1_ASM3282029v1_genomic.fna.gz	JAUPDR010000006.1	170493	171011	-	luxS	1-519/519	===============	0/0	100.00	99.04	vfdb	NP_230208	(luxS) S-ribosylhomocysteinase [AI-2 (VF0406)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
GCA_032841475.2_ASM3284147v2_genomic.fna.gz	JAWJBD020000001.1	150811	164487	-	rtxA	1-13677/13677	===============	0/0	100.00	98.41	vfdb	NP_231094	(rtxA) RTX toxin RtxA [MARTX (VF0265)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841475.2_ASM3284147v2_genomic.fna.gz	JAWJBD020000001.1	164472	164933	-	rtxC	1-462/462	===============	0/0	100.00	99.57	vfdb	NP_231093	(rtxC) RTX toxin activating protein RtxC [RTX toxin (CVF263)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841475.2_ASM3284147v2_genomic.fna.gz	JAWJBD020000001.1	165675	167837	+	rtxB	1-2163/2163	===============	0/0	100.00	98.75	vfdb	NP_231091	(rtxB) RTX toxin transporter RtxB [RTX toxin (CVF263)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841475.2_ASM3284147v2_genomic.fna.gz	JAWJBD020000001.1	167792	169195	+	rtxD	1-1404/1404	===============	0/0	100.00	98.93	vfdb	NP_231090	(rtxD) RTX toxin transporter RtxD [RTX toxin (CVF263)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841475.2_ASM3284147v2_genomic.fna.gz	JAWJBD020000001.1	200212	202129	-	vgrG-2	1-1918/2085	========/=====.	7/12	91.70	89.71	vfdb	NP_232419	(vgrG-2) type VI secretion system substrate VgrG-2 [VAS (SS181)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841475.2_ASM3284147v2_genomic.fna.gz	JAWJBD020000001.1	202257	202775	-	hcp-2	1-519/519	===============	0/0	100.00	97.30	vfdb	NP_232418	(hcp-2) type VI secretion system substrate Hcp-2 [VAS (SS181)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841475.2_ASM3284147v2_genomic.fna.gz	JAWJBD020000003.1	83102	83344	-	VCA0122	1-243/243	===============	0/0	100.00	98.77	vfdb	NP_232523	(VCA0122) type VI secretion system regulatory protein [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841475.2_ASM3284147v2_genomic.fna.gz	JAWJBD020000003.1	83395	84660	-	vasL	1-1266/1266	===============	0/0	100.00	98.42	vfdb	NP_232522	(vasL) type VI secretion system protein VasL [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841475.2_ASM3284147v2_genomic.fna.gz	JAWJBD020000003.1	84708	88253	-	icmF/vasK	1-3546/3546	===============	0/0	100.00	98.62	vfdb	NP_232521	(icmF/vasK) type VI secretion system inner membrane protein VasK [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841475.2_ASM3284147v2_genomic.fna.gz	JAWJBD020000003.1	88269	89678	-	vasJ	1-1410/1410	===============	0/0	100.00	99.15	vfdb	NP_232520	(vasJ) type VI secretion system protein VasJ [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841475.2_ASM3284147v2_genomic.fna.gz	JAWJBD020000003.1	89688	90371	-	vasI	1-684/684	===============	0/0	100.00	99.27	vfdb	NP_232519	(vasI) type VI secretion system protein VasI [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841475.2_ASM3284147v2_genomic.fna.gz	JAWJBD020000003.1	90341	91933	-	vasH	1-1593/1593	===============	0/0	100.00	99.00	vfdb	NP_232518	(vasH) type VI secretion system regulatory protein VasH [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841475.2_ASM3284147v2_genomic.fna.gz	JAWJBD020000003.1	91936	94545	-	clpB/vasG	1-2610/2610	===============	0/0	100.00	99.00	vfdb	NP_232517	(clpB/vasG) type VI secretion system AAA+ family ATPase [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841475.2_ASM3284147v2_genomic.fna.gz	JAWJBD020000003.1	94571	95344	-	vasF	1-774/774	===============	0/0	100.00	98.58	vfdb	NP_232516	(vasF) type VI secretion system protein VasF [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841475.2_ASM3284147v2_genomic.fna.gz	JAWJBD020000003.1	95351	96685	-	vasE	1-1335/1335	===============	0/0	100.00	98.73	vfdb	NP_232515	(vasE) type VI secretion system protein VasE [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841475.2_ASM3284147v2_genomic.fna.gz	JAWJBD020000003.1	96692	97168	-	vasD	1-477/477	===============	0/0	100.00	99.58	vfdb	NP_232514	(vasD) type VI secretion system protein VasD [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841475.2_ASM3284147v2_genomic.fna.gz	JAWJBD020000003.1	97171	98658	-	vasC	1-1488/1488	===============	0/0	100.00	99.39	vfdb	NP_232513	(vasC) type VI secretion system protein VasC [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841475.2_ASM3284147v2_genomic.fna.gz	JAWJBD020000003.1	98661	99677	-	vasB	1-1017/1017	===============	0/0	100.00	99.31	vfdb	NP_232512	(vasB) type VI secretion system protein VasB [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841475.2_ASM3284147v2_genomic.fna.gz	JAWJBD020000003.1	99641	101410	-	vasA	1-1770/1770	===============	0/0	100.00	99.21	vfdb	NP_232511	(vasA) type VI secretion system protein VasA [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841475.2_ASM3284147v2_genomic.fna.gz	JAWJBD020000003.1	101416	101853	-	VCA0109	1-438/438	===============	0/0	100.00	99.31	vfdb	NP_232510	(VCA0109) type VI secretion system protein [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841475.2_ASM3284147v2_genomic.fna.gz	JAWJBD020000003.1	101856	103334	-	vipB/mglB	1-1479/1479	===============	0/0	100.00	99.73	vfdb	NP_232509	(vipB/mglB) type VI secretion system tubule-forming protein VipB [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841475.2_ASM3284147v2_genomic.fna.gz	JAWJBD020000003.1	103375	103881	-	vipA/mglA	1-507/507	===============	0/0	100.00	99.21	vfdb	NP_232508	(vipA/mglA) type VI secretion system tubule-forming protein VipA [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841475.2_ASM3284147v2_genomic.fna.gz	JAWJBD020000003.1	196704	198629	-	vgrG-2	1-1926/2085	==============.	0/0	92.37	95.79	vfdb	NP_232419	(vgrG-2) type VI secretion system substrate VgrG-2 [VAS (SS181)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841475.2_ASM3284147v2_genomic.fna.gz	JAWJBD020000003.1	198757	199275	-	hcp-2	1-519/519	===============	0/0	100.00	97.69	vfdb	NP_232418	(hcp-2) type VI secretion system substrate Hcp-2 [VAS (SS181)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841475.2_ASM3284147v2_genomic.fna.gz	JAWJBD020000008.1	170294	170812	-	luxS	1-519/519	===============	0/0	100.00	98.84	vfdb	NP_230208	(luxS) S-ribosylhomocysteinase [AI-2 (VF0406)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841475.2_ASM3284147v2_genomic.fna.gz	JAWJBD020000014.1	69164	71389	-	hlyA	1-2226/2226	===============	0/0	100.00	99.01	vfdb	NP_232618	(hlyA) Vibrio cholerae cytolysin VCC [VCC (VF0516)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841475.2_ASM3284147v2_genomic.fna.gz	JAWJBD020000017.1	49579	50748	+	cqsA	1-1170/1170	===============	0/0	100.00	99.14	vfdb	NP_232914	(cqsA) CAI-1 autoinducer synthase [CAI-1 (VF0405)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
GCA_032841535.2_ASM3284153v2_genomic.fna.gz	JAWJBE020000001.1	15220	17137	-	vgrG-2	1-1918/2085	========/=====.	7/12	91.70	91.11	vfdb	NP_232419	(vgrG-2) type VI secretion system substrate VgrG-2 [VAS (SS181)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841535.2_ASM3284153v2_genomic.fna.gz	JAWJBE020000001.1	17265	17783	-	hcp-2	1-519/519	===============	0/0	100.00	97.88	vfdb	NP_232418	(hcp-2) type VI secretion system substrate Hcp-2 [VAS (SS181)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841535.2_ASM3284153v2_genomic.fna.gz	JAWJBE020000002.1	355411	356580	+	cqsA	1-1170/1170	===============	0/0	100.00	99.23	vfdb	NP_232914	(cqsA) CAI-1 autoinducer synthase [CAI-1 (VF0405)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841535.2_ASM3284153v2_genomic.fna.gz	JAWJBE020000004.1	200184	200702	-	luxS	1-519/519	===============	0/0	100.00	99.23	vfdb	NP_230208	(luxS) S-ribosylhomocysteinase [AI-2 (VF0406)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841535.2_ASM3284153v2_genomic.fna.gz	JAWJBE020000006.1	78193	80118	-	vgrG-2	1-1926/2085	==============.	0/0	92.37	95.85	vfdb	NP_232419	(vgrG-2) type VI secretion system substrate VgrG-2 [VAS (SS181)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841535.2_ASM3284153v2_genomic.fna.gz	JAWJBE020000006.1	80246	80764	-	hcp-2	1-519/519	===============	0/0	100.00	98.07	vfdb	NP_232418	(hcp-2) type VI secretion system substrate Hcp-2 [VAS (SS181)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841535.2_ASM3284153v2_genomic.fna.gz	JAWJBE020000007.1	15919	17322	-	rtxD	1-1404/1404	===============	0/0	100.00	97.86	vfdb	NP_231090	(rtxD) RTX toxin transporter RtxD [RTX toxin (CVF263)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841535.2_ASM3284153v2_genomic.fna.gz	JAWJBE020000007.1	17277	19439	-	rtxB	1-2163/2163	===============	0/0	100.00	99.08	vfdb	NP_231091	(rtxB) RTX toxin transporter RtxB [RTX toxin (CVF263)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841535.2_ASM3284153v2_genomic.fna.gz	JAWJBE020000007.1	20181	20642	+	rtxC	1-462/462	===============	0/0	100.00	99.13	vfdb	NP_231093	(rtxC) RTX toxin activating protein RtxC [RTX toxin (CVF263)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841535.2_ASM3284153v2_genomic.fna.gz	JAWJBE020000011.1	101803	102030	-	VCA0122	1-243/243	========/======	2/15	93.83	93.83	vfdb	NP_232523	(VCA0122) type VI secretion system regulatory protein [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841535.2_ASM3284153v2_genomic.fna.gz	JAWJBE020000011.1	102081	103346	-	vasL	1-1266/1266	===============	0/0	100.00	99.21	vfdb	NP_232522	(vasL) type VI secretion system protein VasL [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841535.2_ASM3284153v2_genomic.fna.gz	JAWJBE020000011.1	103394	106939	-	icmF/vasK	1-3546/3546	===============	0/0	100.00	98.82	vfdb	NP_232521	(icmF/vasK) type VI secretion system inner membrane protein VasK [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841535.2_ASM3284153v2_genomic.fna.gz	JAWJBE020000011.1	106955	108364	-	vasJ	1-1410/1410	===============	0/0	100.00	98.94	vfdb	NP_232520	(vasJ) type VI secretion system protein VasJ [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841535.2_ASM3284153v2_genomic.fna.gz	JAWJBE020000011.1	108374	109057	-	vasI	1-684/684	===============	0/0	100.00	98.25	vfdb	NP_232519	(vasI) type VI secretion system protein VasI [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841535.2_ASM3284153v2_genomic.fna.gz	JAWJBE020000011.1	109027	110619	-	vasH	1-1593/1593	===============	0/0	100.00	99.00	vfdb	NP_232518	(vasH) type VI secretion system regulatory protein VasH [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841535.2_ASM3284153v2_genomic.fna.gz	JAWJBE020000011.1	110622	113231	-	clpB/vasG	1-2610/2610	===============	0/0	100.00	99.50	vfdb	NP_232517	(clpB/vasG) type VI secretion system AAA+ family ATPase [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841535.2_ASM3284153v2_genomic.fna.gz	JAWJBE020000011.1	113257	114030	-	vasF	1-774/774	===============	0/0	100.00	98.84	vfdb	NP_232516	(vasF) type VI secretion system protein VasF [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841535.2_ASM3284153v2_genomic.fna.gz	JAWJBE020000011.1	114033	115367	-	vasE	1-1335/1335	===============	0/0	100.00	99.25	vfdb	NP_232515	(vasE) type VI secretion system protein VasE [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841535.2_ASM3284153v2_genomic.fna.gz	JAWJBE020000011.1	115374	115850	-	vasD	1-477/477	===============	0/0	100.00	99.16	vfdb	NP_232514	(vasD) type VI secretion system protein VasD [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841535.2_ASM3284153v2_genomic.fna.gz	JAWJBE020000011.1	115853	117340	-	vasC	1-1488/1488	===============	0/0	100.00	99.33	vfdb	NP_232513	(vasC) type VI secretion system protein VasC [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841535.2_ASM3284153v2_genomic.fna.gz	JAWJBE020000011.1	117343	118359	-	vasB	1-1017/1017	===============	0/0	100.00	98.82	vfdb	NP_232512	(vasB) type VI secretion system protein VasB [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841535.2_ASM3284153v2_genomic.fna.gz	JAWJBE020000011.1	118323	120092	-	vasA	1-1770/1770	===============	0/0	100.00	99.61	vfdb	NP_232511	(vasA) type VI secretion system protein VasA [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841535.2_ASM3284153v2_genomic.fna.gz	JAWJBE020000011.1	120098	120535	-	VCA0109	1-438/438	===============	0/0	100.00	100.00	vfdb	NP_232510	(VCA0109) type VI secretion system protein [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841535.2_ASM3284153v2_genomic.fna.gz	JAWJBE020000011.1	120538	122016	-	vipB/mglB	1-1479/1479	===============	0/0	100.00	99.66	vfdb	NP_232509	(vipB/mglB) type VI secretion system tubule-forming protein VipB [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841535.2_ASM3284153v2_genomic.fna.gz	JAWJBE020000011.1	122057	122563	-	vipA/mglA	1-507/507	===============	0/0	100.00	99.80	vfdb	NP_232508	(vipA/mglA) type VI secretion system tubule-forming protein VipA [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841535.2_ASM3284153v2_genomic.fna.gz	JAWJBE020000032.1	20408	22633	-	hlyA	1-2226/2226	===============	0/0	100.00	97.71	vfdb	NP_232618	(hlyA) Vibrio cholerae cytolysin VCC [VCC (VF0516)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_032841535.2_ASM3284153v2_genomic.fna.gz	JAWJBE020000035.1	11227	11745	+	hcp-2	1-519/519	===============	0/0	100.00	88.83	vfdb	NP_232418	(hcp-2) type VI secretion system substrate Hcp-2 [VAS (SS181)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
GCA_033803245.1_ASM3380324v1_genomic.fna.gz	JAWWVN010000004.1	1827	2072	-	VCA0122	1-243/243	========/======	2/5	99.59	95.55	vfdb	NP_232523	(VCA0122) type VI secretion system regulatory protein [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_033803245.1_ASM3380324v1_genomic.fna.gz	JAWWVN010000004.1	2123	3388	-	vasL	1-1266/1266	===============	0/0	100.00	97.79	vfdb	NP_232522	(vasL) type VI secretion system protein VasL [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_033803245.1_ASM3380324v1_genomic.fna.gz	JAWWVN010000004.1	3436	6981	-	icmF/vasK	1-3546/3546	===============	0/0	100.00	97.49	vfdb	NP_232521	(icmF/vasK) type VI secretion system inner membrane protein VasK [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_033803245.1_ASM3380324v1_genomic.fna.gz	JAWWVN010000004.1	6997	8406	-	vasJ	1-1410/1410	===============	0/0	100.00	97.94	vfdb	NP_232520	(vasJ) type VI secretion system protein VasJ [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_033803245.1_ASM3380324v1_genomic.fna.gz	JAWWVN010000004.1	8416	9099	-	vasI	1-684/684	===============	0/0	100.00	97.08	vfdb	NP_232519	(vasI) type VI secretion system protein VasI [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_033803245.1_ASM3380324v1_genomic.fna.gz	JAWWVN010000004.1	9069	10661	-	vasH	1-1593/1593	===============	0/0	100.00	98.43	vfdb	NP_232518	(vasH) type VI secretion system regulatory protein VasH [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_033803245.1_ASM3380324v1_genomic.fna.gz	JAWWVN010000004.1	10664	13273	-	clpB/vasG	1-2610/2610	===============	0/0	100.00	98.35	vfdb	NP_232517	(clpB/vasG) type VI secretion system AAA+ family ATPase [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_033803245.1_ASM3380324v1_genomic.fna.gz	JAWWVN010000004.1	13299	14072	-	vasF	1-774/774	===============	0/0	100.00	97.29	vfdb	NP_232516	(vasF) type VI secretion system protein VasF [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_033803245.1_ASM3380324v1_genomic.fna.gz	JAWWVN010000004.1	14075	15409	-	vasE	1-1335/1335	===============	0/0	100.00	98.73	vfdb	NP_232515	(vasE) type VI secretion system protein VasE [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_033803245.1_ASM3380324v1_genomic.fna.gz	JAWWVN010000004.1	15416	15892	-	vasD	1-477/477	===============	0/0	100.00	99.37	vfdb	NP_232514	(vasD) type VI secretion system protein VasD [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_033803245.1_ASM3380324v1_genomic.fna.gz	JAWWVN010000004.1	15895	17382	-	vasC	1-1488/1488	===============	0/0	100.00	98.66	vfdb	NP_232513	(vasC) type VI secretion system protein VasC [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_033803245.1_ASM3380324v1_genomic.fna.gz	JAWWVN010000004.1	17385	18401	-	vasB	1-1017/1017	===============	0/0	100.00	97.54	vfdb	NP_232512	(vasB) type VI secretion system protein VasB [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_033803245.1_ASM3380324v1_genomic.fna.gz	JAWWVN010000004.1	18365	20134	-	vasA	1-1770/1770	===============	0/0	100.00	96.27	vfdb	NP_232511	(vasA) type VI secretion system protein VasA [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_033803245.1_ASM3380324v1_genomic.fna.gz	JAWWVN010000004.1	20140	20577	-	VCA0109	1-438/438	===============	0/0	100.00	97.26	vfdb	NP_232510	(VCA0109) type VI secretion system protein [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_033803245.1_ASM3380324v1_genomic.fna.gz	JAWWVN010000004.1	20580	22058	-	vipB/mglB	1-1479/1479	===============	0/0	100.00	97.16	vfdb	NP_232509	(vipB/mglB) type VI secretion system tubule-forming protein VipB [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_033803245.1_ASM3380324v1_genomic.fna.gz	JAWWVN010000004.1	22099	22605	-	vipA/mglA	1-507/507	===============	0/0	100.00	96.45	vfdb	NP_232508	(vipA/mglA) type VI secretion system tubule-forming protein VipA [T6SS (VF0335)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_033803245.1_ASM3380324v1_genomic.fna.gz	JAWWVN010000004.1	167775	168293	+	hcp-2	1-519/519	===============	0/0	100.00	98.07	vfdb	NP_232418	(hcp-2) type VI secretion system substrate Hcp-2 [VAS (SS181)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
GCA_033803245.1_ASM3380324v1_genomic.fna.gz	JAWWVN010000004.1	168421	170348	+	vgrG-2	1-1928/2085	==============.	0/0	92.47	95.95	vfdb	NP_232419	(vgrG-2) type VI secretion system substrate VgrG-2 [VAS (SS181)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
